brand,model,generation,eng_cap,prod_year,power,fuel_type,car_body,mileage,color,condition,transmission,origin,price,source
BMW,Seria 3,Unknown,1 995 cm³,2016,150 KM,Diesel,Kombi,146 160 km,Czarny,Nieuszkodzony,Manualna,Niemcy,57 000 złdo negocjacji,OLX
BMW,Seria 3,E21 (1975-1982),1 596 cm3,1980,99 KM,Benzyna,Coupe,58 912 km,Srebrny,Używane,Manualna,Unknown,65 000PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2013,143 KM,Diesel,Sedan,240 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,49 000 złdo negocjacji,OLX
BMW,Seria 3,E36 (1990-1999),1 796 cm3,1998,115 KM,Benzyna,Kabriolet,152 500 km,Czerwony,Używane,Manualna,Niemcy,34 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 600 cm³,1996,102 KM,LPG,Kombi,216 000 km,Czarny,Nieuszkodzony,Manualna,Polska,11 900 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2016,184 KM,Hybryda Plug-in,Sedan,127 000 km,Szary,Używane,Automatyczna,Unknown,82 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2017,184 KM,Hybryda,Sedan,129 707 km,Biały,Używane,Automatyczna,Polska,94 990PLN,OTOMOTO
BMW,Seria 3,Unknown,1 895 cm³,1999,116 KM,Benzyna,Sedan,285 000 km,Czerwony,Uszkodzony,Manualna,Polska,2 400 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2006,150 KM,LPG,Sedan,270 000 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,19 199 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2004,150 KM,Diesel,Kombi,274 000 km,Srebrny,Nieuszkodzony,Manualna,Polska,6 990 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2006,143 KM,Benzyna,Kombi,182 000 km,Inny kolor,Używane,Manualna,Unknown,14 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 497 cm³,2005,218 KM,Benzyna,Sedan,242 000 km,Inny kolor,Nieuszkodzony,Manualna,Niemcy,25 000 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,143 KM,Diesel,Kombi,162 779 km,Szary,Używane,Automatyczna,Belgia,30 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2006,150 KM,Benzyna,Kombi,232 440 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,9 600 zł,OLX
BMW,Seria 3,G20/G21 (2019-),2 000 cm3,2020,184 KM,Benzyna,Sedan,70 500 km,Szary,Używane,Automatyczna,Polska,149 890PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2021,184 KM,Hybryda,Sedan,31 580 km,Biały,Używane,Automatyczna,Unknown,149 900PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),1 796 cm3,2004,115 KM,Benzyna,Kompakt,260 000 km,Czarny,Używane,Manualna,Unknown,7 777PLN,OTOMOTO
BMW,Seria 3,Unknown,1 998 cm³,2008,Unknown,Diesel,Kombi,335 500 km,Niebieski,Nieuszkodzony,Manualna,Belgia,21 900 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2008,177 KM,Diesel,Sedan,247 000 km,Szary,Używane,Manualna,Unknown,28 500PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2020,156 KM,Benzyna,Kombi,58 000 km,Czarny,Używane,Automatyczna,Unknown,53 500PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2006,163 KM,Diesel,Kombi,276 000 km,Srebrny,Nieuszkodzony,Automatyczna,Unknown,22 700 zł,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2012,183 KM,Diesel,Auta miejskie,272 000 km,Szary,Używane,Automatyczna,Polska,55 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2017,190 KM,Diesel,Kombi,214 500 km,Biały,Nieuszkodzony,Automatyczna,Niemcy,75 000 zł,OLX
BMW,Seria 3,Unknown,2 500 cm³,2000,Unknown,Benzyna,Kombi,279 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,5 400 zł,OLX
BMW,Seria 3,Unknown,Unknown,2013,Unknown,Benzyna,Sedan,176 000 km,Biały,Uszkodzony,Automatyczna,Unknown,3 900 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,170 KM,Benzyna,Kabriolet,139 500 km,Czarny,Używane,Manualna,Unknown,48 500PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 993 cm3,2011,245 KM,Diesel,Sedan,347 000 km,Szary,Używane,Automatyczna,Niemcy,26 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,143 KM,Benzyna,Sedan,215 000 km,Srebrny,Używane,Manualna,Niemcy,21 400PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),1 995 cm3,2001,150 KM,Diesel,Auta miejskie,247 000 km,Czarny,Używane,Manualna,Unknown,12 600PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2007,170 KM,Benzyna,Kabriolet,238 000 km,Szary,Używane,Automatyczna,Niemcy,29 999PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2006,129 KM,Benzyna,Sedan,228 421 km,Inny kolor,Nieuszkodzony,Manualna,Polska,17 800 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,143 KM,Benzyna,Kombi,184 000 km,Czarny,Używane,Manualna,Niemcy,33 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 993 cm³,2006,300 KM,Diesel,Sedan,230 000 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,35 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2003,143 KM,Benzyna,Kombi,284 003 km,Zielony,Nieuszkodzony,Automatyczna,Unknown,4 900 zł,OLX
BMW,Seria 3,Unknown,2 799 cm³,2003,192 KM,Benzyna,Coupe,212 400 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,33 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2014,245 KM,Benzyna,Sedan,171 300 km,Szary,Nieuszkodzony,Automatyczna,Holandia,60 000 zł,OLX
BMW,Seria 3,Unknown,1 996 cm³,2003,143 KM,LPG,Kombi,229 000 km,Szary,Nieuszkodzony,Manualna,Niemcy,9 300 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 993 cm3,2009,197 KM,Diesel,Kombi,280 000 km,Bordowy,Używane,Automatyczna,Niemcy,48 000PLN,OTOMOTO
BMW,Seria 3,Unknown,1 796 cm³,2002,Unknown,Benzyna,Sedan,251 706 km,Szary,Nieuszkodzony,Manualna,Niemcy,11 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2005,129 KM,Benzyna,Sedan,235 675 km,Czarny,Nieuszkodzony,Manualna,Niemcy,16 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2009,177 KM,Diesel,Sedan,330 000 km,Srebrny,Nieuszkodzony,Manualna,Polska,21 000 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),2 979 cm3,2013,306 KM,Benzyna,Sedan,73 892 km,Granatowy,Używane,Automatyczna,Stany Zjednoczone,39 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2018,184 KM,Benzyna,Sedan,30 000 km,Biały,Używane,Automatyczna,Unknown,96 000PLN,OTOMOTO
BMW,Seria 3,Unknown,22 cm³,2002,170 KM,LPG,Sedan,265 km,Czarny,Nieuszkodzony,Automatyczna,Polska,8 500 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2013,218 KM,Diesel,Kombi,237 196 km,Inny kolor,Używane,Manualna,Niemcy,47 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm3,2008,177 KM,Diesel,Kombi,260 000 km,Czarny,Używane,Automatyczna,Unknown,23 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2011,143 KM,Diesel,Kombi,229 000 km,Czarny,Używane,Manualna,Niemcy,19 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2011,142 KM,Diesel,Kombi,208 000 km,Szary,Nieuszkodzony,Manualna,Niemcy,28 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 800 cm³,2004,116 KM,Benzyna,Sedan,272 km,Srebrny,Nieuszkodzony,Manualna,Unknown,8 999 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2020,190 KM,Diesel,Kombi,189 035 km,Biały,Używane,Automatyczna,Polska,105 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 993 cm3,2007,197 KM,Diesel,Kombi,350 000 km,Granatowy,Używane,Manualna,Niemcy,27 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2012,184 KM,Diesel,Kombi,335 000 km,Szary,Używane,Automatyczna,Niemcy,43 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),2 993 cm3,2012,258 KM,Diesel,Kombi,250 000 km,Czarny,Używane,Automatyczna,Unknown,42 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 cm³,2014,143 KM,Diesel,Kombi,168 000 km,Czarny,Nieuszkodzony,Automatyczna,Niemcy,47 600 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 898 cm³,1999,118 KM,LPG,Kombi,240 km,Zielony,Nieuszkodzony,Manualna,Niemcy,6 660 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 800 cm³,1997,193 KM,LPG,Coupe,315 000 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,22 499 zł,OLX
BMW,Seria 3,E46 (1998-2007),1 995 cm3,2002,149 KM,Diesel,Kombi,299 999 km,Srebrny,Używane,Manualna,Unknown,9 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2013,183 KM,Benzyna,Sedan,210 350 km,Czarny,Nieuszkodzony,Manualna,Niemcy,33 500 zł,OLX
BMW,Seria 3,Unknown,1 796 cm³,1991,115 KM,LPG,Kombi,250 000 km,Zielony,Nieuszkodzony,Manualna,Niemcy,12 000 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2022,184 KM,Hybryda Plug-in,Kombi,20 043 km,Granatowy,Używane,Automatyczna,Unknown,129 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 997 cm3,2016,245 KM,Benzyna,Kompakt,78 000 km,Czarny,Używane,Automatyczna,Stany Zjednoczone,75 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2010,170 KM,Benzyna,Sedan,149 769 km,Szary,Nieuszkodzony,Manualna,Unknown,33 900 zł,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2012,163 KM,Diesel,Sedan,276 800 km,Niebieski,Używane,Automatyczna,Unknown,49 700PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,143 KM,Diesel,Kombi,354 000 km,Szary,Używane,Automatyczna,Unknown,23 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2014,143 KM,Diesel,Kombi,280 000 km,Czarny,Nieuszkodzony,Manualna,Holandia,37 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2005,150 KM,Benzyna,Sedan,280 000 km,Inny kolor,Uszkodzony,Automatyczna,Holandia,9 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2012,143 KM,Diesel,Sedan,325 000 km,Brązowy – Beżowy,Nieuszkodzony,Manualna,Niemcy,34 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2005,129 KM,LPG,Sedan,355 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,16 000 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2016,190 KM,Diesel,Kombi,190 500 km,Brązowy,Używane,Automatyczna,Niemcy,71 500PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2014,143 KM,Diesel,Kombi,176 000 km,Szary,Używane,Manualna,Unknown,47 500PLN,OTOMOTO
BMW,Seria 3,Unknown,1 800 cm³,2002,115 KM,Benzyna,Hatchback,260 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,7 300 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,1999,170 KM,Benzyna,Coupe,267 000 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,10 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 800 cm³,2001,Unknown,Benzyna,Sedan,200 000 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,2 850 zł,OLX
BMW,Seria 3,Unknown,1 998 cm³,1988,124 KM,Benzyna,Sedan,210 000 km,Szary,Nieuszkodzony,Manualna,Francja,30 500 zł,OLX
BMW,Seria 3,Unknown,2 000 cm³,2007,170 KM,Benzyna,Kabriolet,240 000 km,Biały,Uszkodzony,Manualna,Niemcy,26 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,Unknown,2003,Unknown,Benzyna,Sedan,332 935 km,Srebrny,Nieuszkodzony,Manualna,Unknown,7 500 zł,OLX
BMW,Seria 3,E46 (1998-2007),1 995 cm3,2004,143 KM,Benzyna+LPG,Kabriolet,163 000 km,Czarny,Używane,Manualna,Unknown,24 900PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),2 171 cm3,2002,170 KM,Benzyna,Sedan,199 000 km,Srebrny,Używane,Automatyczna,Niemcy,12 999PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),2 171 cm3,2002,170 KM,Benzyna,Sedan,199 000 km,Srebrny,Używane,Automatyczna,Niemcy,12 999PLN,OTOMOTO
BMW,Seria 3,Unknown,2 497 cm³,2006,218 KM,Benzyna,Coupe,233 000 km,Srebrny,Nieuszkodzony,Automatyczna,Unknown,29 500 złdo negocjacji,OLX
BMW,Seria 3,E46 (1998-2007),1 995 cm3,2001,143 KM,Benzyna,Kabriolet,150 000 km,Granatowy,Używane,Manualna,Niemcy,23 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 800 cm³,2004,Unknown,Benzyna,Sedan,245 km,Srebrny,Nieuszkodzony,Manualna,Unknown,3 800 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2012,183 KM,Diesel,Sedan,183 000 km,Czarny,Używane,Manualna,Unknown,44 000PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),2 793 cm3,1999,193 KM,Benzyna,Sedan,186 000 km,Niebieski,Używane,Automatyczna,Niemcy,17 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 800 cm³,2003,Unknown,Benzyna,Hatchback,270 000 km,Niebieski,Nieuszkodzony,Manualna,Unknown,5 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2008,143 KM,Diesel,Kombi,287 km,Biały,Nieuszkodzony,Manualna,Unknown,19 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,Unknown,2003,143 KM,Benzyna,Kombi,327 397 km,Inny kolor,Nieuszkodzony,Automatyczna,Niemcy,8 400 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2006,150 KM,LPG,Sedan,270 000 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,19 199 zł,OLX
BMW,Seria 3,E46 (1998-2007),2 926 cm3,2002,184 KM,Diesel,Sedan,300 000 km,Czarny,Używane,Automatyczna,Unknown,25 000PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),2 793 cm3,1999,193 KM,Benzyna,Sedan,186 000 km,Niebieski,Używane,Automatyczna,Niemcy,17 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 800 cm³,2003,Unknown,Benzyna,Hatchback,270 000 km,Niebieski,Nieuszkodzony,Manualna,Unknown,5 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2008,143 KM,Diesel,Kombi,287 km,Biały,Nieuszkodzony,Manualna,Unknown,19 900 złdo negocjacji,OLX
BMW,Seria 3,E46 (1998-2007),2 979 cm3,2001,231 KM,Benzyna,Kabriolet,253 700 km,Niebieski,Używane,Manualna,Niemcy,39 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2014,143 KM,Diesel,Kombi,278 427 km,Biały,Używane,Automatyczna,Niemcy,52 500PLN,OTOMOTO
BMW,Seria 3,Unknown,2 979 cm³,2002,231 KM,LPG,Sedan,317 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,20 500 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 996 cm3,2006,258 KM,Benzyna+LPG,Sedan,240 000 km,Czarny,Używane,Automatyczna,Niemcy,32 000PLN,OTOMOTO
BMW,Seria 3,Unknown,1 800 cm³,2002,116 KM,LPG,Hatchback,326 000 km,Czerwony,Nieuszkodzony,Manualna,Niemcy,4 800 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,143 KM,Diesel,Sedan,211 954 km,Czarny,Używane,Manualna,Unknown,28 900PLN,OTOMOTO
BMW,Seria 3,Unknown,3 000 cm³,2002,255 KM,Benzyna,Coupe,230 000 km,Niebieski,Nieuszkodzony,Manualna,Wielka Brytania,29 000 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 900 cm³,2001,Unknown,Benzyna,Hatchback,156 000 km,Srebrny,Nieuszkodzony,Manualna,Polska,13 900 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2012,215 KM,Diesel,Kabriolet,189 400 km,Czarny,Nieuszkodzony,Automatyczna,Niemcy,100 000 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2013,143 KM,Diesel,Kombi,242 000 km,Szary,Nieuszkodzony,Manualna,Belgia,40 900 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2005,163 KM,Diesel,Sedan,220 000 km,Czarny,Używane,Manualna,Unknown,21 900PLN,OTOMOTO
BMW,Seria 3,E36 (1990-1999),1 596 cm3,1997,102 KM,Benzyna+LPG,Kompakt,314 500 km,Zielony,Używane,Manualna,Unknown,6 450PLN,OTOMOTO
BMW,Seria 3,Unknown,20 cm³,1991,110 KM,Benzyna,Sedan,1 km,Inny kolor,Nieuszkodzony,Manualna,Niemcy,3 100 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2012,183 KM,Diesel,Kombi,229 150 km,Czarny,Używane,Manualna,Niemcy,38 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,177 KM,Diesel,Kombi,260 000 km,Szary,Używane,Manualna,Niemcy,28 400PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2006,170 KM,Benzyna,Sedan,111 600 km,Czarny,Używane,Manualna,Niemcy,23 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 996 cm³,2007,272 KM,Benzyna,Kombi,277 900 km,Niebieski,Nieuszkodzony,Automatyczna,Szwajcaria,33 400 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2013,143 KM,Diesel,Kombi,230 000 km,Biały,Używane,Manualna,Belgia,44 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2019,190 KM,Diesel,Sedan,76 000 km,Niebieski,Nieuszkodzony,Automatyczna,Polska,156 999 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2016,150 KM,Diesel,Kombi,194 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,45 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 900 cm³,2000,103 KM,LPG,Sedan,250 000 km,Zielony,Nieuszkodzony,Manualna,Niemcy,2 490 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2013,184 KM,Diesel,Kombi,327 000 km,Biały,Nieuszkodzony,Automatyczna,Niemcy,42 500 zł,OLX
BMW,Seria 3,Unknown,2 800 cm³,1999,193 KM,Benzyna,Sedan,231 000 km,Biały,Nieuszkodzony,Manualna,Polska,13 500 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2011,183 KM,Diesel,Sedan,250 000 km,Szary,Używane,Manualna,Unknown,37 500PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2008,143 KM,Benzyna,Kombi,232 000 km,Biały,Używane,Manualna,Niemcy,22 900PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),2 979 cm3,2001,231 KM,Benzyna,Sedan,302 000 km,Niebieski,Używane,Manualna,Niemcy,35 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),2 993 cm3,2016,313 KM,Diesel,Kombi,89 000 km,Srebrny,Używane,Automatyczna,Unknown,139 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2013,183 KM,Diesel,Sedan,249 000 km,Biały,Używane,Manualna,Unknown,52 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 895 cm³,2000,118 KM,Benzyna,Kombi,245 400 km,Inny kolor,Nieuszkodzony,Automatyczna,Niemcy,8 999 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2008,177 KM,Diesel,Kombi,306 122 km,Srebrny,Używane,Automatyczna,Unknown,22 500PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2007,150 KM,Benzyna,Sedan,350 000 km,Granatowy,Używane,Manualna,Unknown,14 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2014,143 KM,Diesel,Sedan,151 565 km,Czarny,Używane,Manualna,Unknown,53 000PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),1 796 cm3,2002,115 KM,Benzyna,Sedan,188 000 km,Granatowy,Używane,Manualna,Niemcy,12 400PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2005,163 KM,Diesel,Sedan,352 km,Niebieski,Uszkodzony,Manualna,Unknown,17 400 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2014,164 KM,Diesel,Hatchback,215 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,50 000 zł,OLX
BMW,Seria 3,Unknown,2 000 cm³,2015,150 KM,Diesel,Hatchback,174 345 km,Czarny,Nieuszkodzony,Manualna,Belgia,55 300 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 993 cm3,2006,285 KM,Diesel,Coupe,231 900 km,Srebrny,Używane,Automatyczna,Unknown,62 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 796 cm³,2003,116 KM,Benzyna,Coupe,271 000 km,Czarny,Nieuszkodzony,Manualna,Niemcy,3 750 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2011,163 KM,Diesel,Kombi,237 000 km,Czarny,Używane,Manualna,Unknown,16 500PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2016,150 KM,Diesel,Kombi,230 000 km,Granatowy,Używane,Automatyczna,Niemcy,53 999PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2006,122 KM,Diesel,Sedan,250 000 km,Szary,Używane,Manualna,Unknown,12 999PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2016,150 KM,Diesel,Kombi,192 042 km,Biały,Używane,Manualna,Unknown,56 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2006,129 KM,Benzyna,Sedan,213 327 km,Czarny,Używane,Manualna,Polska,15 500PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2010,143 KM,Diesel,Sedan,205 000 km,Niebieski,Nieuszkodzony,Manualna,Wielka Brytania,13 900 zł,OLX
BMW,Seria 3,E46 (1998-2007),1 995 cm3,2003,115 KM,Diesel,Kombi,255 500 km,Czarny,Używane,Manualna,Niemcy,8 800PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,143 KM,Diesel,Sedan,209 300 km,Czarny,Używane,Manualna,Unknown,32 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 200 cm³,2003,170 KM,LPG,Kombi,279 800 km,Srebrny,Nieuszkodzony,Automatyczna,Unknown,15 400 zł,OLX
BMW,Seria 3,Unknown,2 497 cm³,2006,218 KM,Benzyna,Coupe,233 000 km,Srebrny,Nieuszkodzony,Automatyczna,Unknown,29 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2005,130 KM,LPG,Sedan,184 540 km,Inny kolor,Nieuszkodzony,Manualna,Niemcy,20 300 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,143 KM,Diesel,Sedan,209 300 km,Czarny,Używane,Manualna,Unknown,32 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2014,143 KM,Diesel,Kombi,280 000 km,Czarny,Używane,Manualna,Niemcy,35 999PLN,OTOMOTO
BMW,Seria 3,Unknown,4 000 cm³,1998,286 KM,Benzyna,Sedan,250 000 km,Niebieski,Nieuszkodzony,Manualna,Unknown,29 500 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 996 cm3,2009,272 KM,Benzyna,Coupe,176 000 km,Czarny,Używane,Automatyczna,Unknown,39 500PLN,OTOMOTO
BMW,Seria 3,Unknown,2 200 cm³,2003,185 KM,Benzyna,Hatchback,204 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,12 221 złdo negocjacji,OLX
BMW,Seria 3,Unknown,3 000 cm³,2002,184 KM,Diesel,Kombi,323 000 km,Srebrny,Nieuszkodzony,Automatyczna,Unknown,9 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 996 cm³,2005,150 KM,Benzyna,Sedan,244 400 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,11 500 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2021,190 KM,Diesel,Sedan,49 000 km,Biały,Używane,Automatyczna,Unknown,199 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2014,143 KM,Diesel,Kombi,184 540 km,Brązowy,Używane,Automatyczna,Unknown,52 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2014,164 KM,Diesel,Hatchback,215 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,50 000 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2003,149 KM,Diesel,Sedan,360 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,8 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 900 cm³,2000,118 KM,LPG,Kombi,250 000 km,Czarny,Nieuszkodzony,Manualna,Niemcy,5 990 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2012,143 KM,Diesel,Kombi,267 000 km,Czarny,Nieuszkodzony,Manualna,Francja,27 999 zł,OLX
